adaptation_fraction,repeat,adaptation_n,evaluation_n,method,score_threshold,platt_slope,platt_intercept,brier,log_loss,accuracy,balanced_accuracy,macro_f1,fake_recall,real_recall,predicted_real_rate
0.05,180,1029,19558,adaptation_balanced_accuracy_threshold,-0.2667882488001222,,,,,0.5220881480724,0.5102771915421207,0.4761625535661914,0.4882898806893504,0.5322645023948909,0.5275079251457204
0.05,180,1029,19558,adaptation_platt_probability_0.5,,-0.1004845611381989,1.177190730599115,0.17804975076640436,0.5414898785535411,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,181,1029,19558,locked_zero_threshold,0.0,,,,,0.43511606503732486,0.5154662541093656,0.42580914283615134,0.6650463985859478,0.3658861096327834,0.3587278862869414
0.05,181,1029,19558,adaptation_balanced_accuracy_threshold,-0.04804764921119187,,,,,0.4513242662848962,0.5163591202812112,0.4375838536802445,0.6374281926646045,0.39529004789781796,0.38771858063196646
0.05,181,1029,19558,adaptation_platt_probability_0.5,,0.08335972824199141,1.2219723156991027,0.17796638317465993,0.5412543048054576,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,182,1029,19558,locked_zero_threshold,0.0,,,,,0.4347581552305962,0.5154650488443919,0.42554390566646594,0.66570923552806,0.3652208621607238,0.3580631966458738
0.05,182,1029,19558,adaptation_balanced_accuracy_threshold,-0.06476860319897537,,,,,0.45766438286123323,0.5179357097552618,0.4422926779061309,0.6301369863013698,0.4057344332091538,0.3974332753860313
0.05,182,1029,19558,adaptation_platt_probability_0.5,,0.02805485936069565,1.2085478175818967,0.17786997819118688,0.5410009445843392,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,183,1029,19558,locked_zero_threshold,0.0,,,,,0.4366499642090193,0.5176994925187733,0.4273834636966398,0.6685815289438798,0.36681745609366684,0.3586256263421618
0.05,183,1029,19558,adaptation_balanced_accuracy_threshold,0.7492523251293111,,,,,0.25984251968503935,0.4977242686510933,0.23632708212301806,0.9405656208572691,0.05488291644491751,0.05593618979445751
0.05,183,1029,19558,adaptation_platt_probability_0.5,,-0.06988928018389404,1.1838450669535834,0.1779565588177104,0.5412374236267826,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,184,1029,19558,locked_zero_threshold,0.0,,,,,0.4355251048164434,0.5160411948985191,0.42622492187826855,0.6659301811754308,0.36615220862160724,0.3587278862869414
0.05,184,1029,19558,adaptation_balanced_accuracy_threshold,-0.16034888837472394,,,,,0.4880355864607833,0.5130634260991487,0.4596988980582781,0.5596553247901016,0.46647152740819586,0.46042540137028326
0.05,184,1029,19558,adaptation_platt_probability_0.5,,0.11005469336902814,1.2324589450886037,0.17805139931503336,0.5414796108525259,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,185,1029,19558,locked_zero_threshold,0.0,,,,,0.4364965742918499,0.5179085471982939,0.4273106634418924,0.6694653115333628,0.3663517828632251,0.3580631966458738
0.05,185,1029,19558,adaptation_balanced_accuracy_threshold,-0.697447414659485,,,,,0.6375396257286021,0.49458414184075594,0.4946073856541365,0.2284577993813522,0.7607104843001596,0.7632170978627671
0.05,185,1029,19558,adaptation_platt_probability_0.5,,-0.07109966366825997,1.1855517243100175,0.17795990693173075,0.5412464189382404,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,186,1029,19558,locked_zero_threshold,0.0,,,,,0.4357807546783925,0.5165935590169459,0.42652269148468375,0.6670349094122846,0.36615220862160724,0.3584722364249923
0.05,186,1029,19558,adaptation_balanced_accuracy_threshold,0.3638117732121071,,,,,0.329277022190408,0.5090763948678524,0.3267509806860583,0.843791427308882,0.1743613624268228,0.17016054811330403
0.05,186,1029,19558,adaptation_platt_probability_0.5,,0.017514101471513888,1.2054791106751688,0.17786365136042348,0.5409843543755104,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,187,1029,19558,locked_zero_threshold,0.0,,,,,0.43603640454034154,0.5164510290846313,0.42668385195352676,0.6661511268228016,0.36675093134646086,0.3591369260660599
0.05,187,1029,19558,adaptation_balanced_accuracy_threshold,-0.3989021382783178,,,,,0.5615604867573372,0.5042994594298402,0.48869988697638544,0.39770216526734425,0.6108967535923363,0.6089068411903058
0.05,187,1029,19558,adaptation_platt_probability_0.5,,-0.02630656938261715,1.194125483334753,0.17787834721075588,0.541024925567129,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,188,1029,19558,locked_zero_threshold,0.0,,,,,0.4367010941814091,0.5175011235421292,0.42738235966244137,0.6679186920017676,0.3670835550824907,0.3589835361488905
0.05,188,1029,19558,adaptation_balanced_accuracy_threshold,0.7065971406816165,,,,,0.26398404744861437,0.49771615516005097,0.24267086806628158,0.932832523199293,0.06259978712080894,0.06365681562531957
0.05,188,1029,19558,adaptation_platt_probability_0.5,,-0.10565152609976737,1.1736207009711543,0.17806764080847748,0.5415404568838277,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,189,1029,19558,locked_zero_threshold,0.0,,,,,0.43583188465078226,0.5164724004903841,0.4265367561598564,0.6665930181175431,0.3663517828632251,0.3587278862869414
0.05,189,1029,19558,adaptation_balanced_accuracy_threshold,-0.18329491971005718,,,,,0.4944268330095102,0.510889965892765,0.46248074873435696,0.5415377817057004,0.4802421500798297,0.4752019633909398
0.05,189,1029,19558,adaptation_platt_probability_0.5,,-0.011623805199029915,1.198486365927218,0.17786619107369667,0.5409919287670063,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,190,1029,19558,locked_zero_threshold,0.0,,,,,0.4357296247060027,0.5156337712423542,0.4262956584791081,0.6643835616438356,0.3668839808408728,0.3596482257899581
0.05,190,1029,19558,adaptation_balanced_accuracy_threshold,-0.09711009655623398,,,,,0.46712342775334903,0.5159821516131619,0.4479815475210372,0.6069376933274414,0.42502660989888236,0.4176296144800082
0.05,190,1029,19558,adaptation_platt_probability_0.5,,0.052080952425302036,1.2158706582874492,0.17789854603208036,0.5410764493112884,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,191,1029,19558,locked_zero_threshold,0.0,,,,,0.4364454443194601,0.5164082862731255,0.42697755224756107,0.6652673442333186,0.3675492283129324,0.35995500562429694
0.05,191,1029,19558,adaptation_balanced_accuracy_threshold,0.28748169639272625,,,,,0.35090500051129975,0.5095573396874119,0.3506012316090147,0.8049049933716306,0.21420968600319318,0.20978627671541059
0.05,191,1029,19558,adaptation_platt_probability_0.5,,0.026379718554933346,1.2087326116566557,0.1778687849228032,0.5409977458617097,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,192,1029,19558,locked_zero_threshold,0.0,,,,,0.4362409244299008,0.5162752367787136,0.4268002161656046,0.6652673442333186,0.36728312932410856,0.3597504857347377
0.05,192,1029,19558,adaptation_balanced_accuracy_threshold,-0.05935138093493214,,,,,0.45694856324777583,0.5183965619258089,0.44192463849171826,0.6327883340698188,0.4040047897817988,0.3954903364352183
0.05,192,1029,19558,adaptation_platt_probability_0.5,,0.052914985243363556,1.2157776629573112,0.17790032964407046,0.5410808768614,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,193,1029,19558,locked_zero_threshold,0.0,,,,,0.43736578382247676,0.5188600597999566,0.4281412793068643,0.6705700397702166,0.36715007982969666,0.3584211064526025
0.05,193,1029,19558,adaptation_balanced_accuracy_threshold,-0.9589940454820883,,,,,0.6886184681460272,0.4939178654839627,0.4860843312360463,0.13146266018559435,0.856373070782331,0.8591880560384497
0.05,193,1029,19558,adaptation_platt_probability_0.5,,-0.14871864777104393,1.1690419555784417,0.17825441890798555,0.5420532451469026,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,194,1029,19558,locked_zero_threshold,0.0,,,,,0.4355251048164434,0.5156551426481071,0.4261488283040583,0.6648254529385771,0.366484832357637,0.35923918601083954
0.05,194,1029,19558,adaptation_balanced_accuracy_threshold,0.24516361218322147,,,,,0.36220472440944884,0.5109631195973263,0.362200882762016,0.7878921785240831,0.23403406067056945,0.22896001636159116
0.05,194,1029,19558,adaptation_platt_probability_0.5,,0.10750845649264669,1.2315940322281753,0.1780423527982341,0.5414539044711028,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,195,1029,19558,locked_zero_threshold,0.0,,,,,0.43496267512015546,0.5149804147381447,0.425599941299088,0.6639416703490941,0.3660191591271953,0.3590857960936701
0.05,195,1029,19558,adaptation_balanced_accuracy_threshold,-0.04422155857058763,,,,,0.45004601697515084,0.5157591922913839,0.4365583157395282,0.6380910296067167,0.3934273549760511,0.3861335514878822
0.05,195,1029,19558,adaptation_platt_probability_0.5,,0.03742376492683941,1.2112990005917192,0.17787879334354295,0.5410242351250805,0.7685857449636977,0.5,0.4345764671870483,0.0,1.0,1.0
0.05,196,1029,19558,locked_zero_threshold,0.0,,,,,0.43470702525820637,0.5139647879192235,0.42520992720459394,0.6615112682280159,0.3664183076104311,0.35995500562429694
0.05,196,1029,19558,adaptation_balanced_accuracy_threshold,-0.11172681297049891,,,,,0.47095817568258513,0.5133037294778651,0.4496198205310775,0.5921343349536015,0.4344731240021288,0.4283157787094795
